date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:58:43	7331/7331	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:28:25%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/checkout-card.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/checkout-card.png	(from https://designarc.biz/demos/cake/theme/cake-html/checkout.html)
08:58:44	5254/5254	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:28:26%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/map-marker.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/map-marker.png	(from https://designarc.biz/demos/cake/theme/cake-html/contact.html)
08:58:45	31794/31794	---M-Z	200	added ('OK')	application/x-javascript	etag:%227c32-6400a34d-b86090a6faf4121a;gz%22	https://designarc.biz/demos/cake/theme/cake-html/js/gmaps.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/js/gmaps.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/contact.html)
08:58:46	13239/13239	---M-Z	200	added ('OK')	application/x-javascript	etag:%2233b7-6400a34d-d3b1da2e3900cfec;gz%22	https://designarc.biz/demos/cake/theme/cake-html/js/map-active.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/js/map-active.js	(from https://designarc.biz/demos/cake/theme/cake-html/contact.html)
08:58:47	41095/41095	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a087-6400a34d-de162626309f0f09;gz%22	https://designarc.biz/demos/cake/theme/cake-html/js/jquery.form.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/js/jquery.form.js	(from https://designarc.biz/demos/cake/theme/cake-html/contact.html)
08:58:47	21068/21068	---M-Z	200	added ('OK')	application/x-javascript	etag:%22524c-6400a34d-395367742238394b;gz%22	https://designarc.biz/demos/cake/theme/cake-html/js/jquery.validate.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/js/jquery.validate.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/contact.html)
08:58:48	3108/3108	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c24-6400a34d-97e84766eb126d9a;gz%22	https://designarc.biz/demos/cake/theme/cake-html/js/contact.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/js/contact.js	(from https://designarc.biz/demos/cake/theme/cake-html/contact.html)
08:58:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d121eca-96ef23ded25d7ea5;gz%22	https://designarc.biz/demos/cake/theme/cake-html/popper.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/popper.js	(from https://designarc.biz/demos/cake/theme/cake-html/js/bootstrap.min.js)
08:58:50	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d121eca-96ef23ded25d7ea5;gz%22	https://designarc.biz/demos/cake/theme/cake-html/TweenLite.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/TweenLite.js	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/js/jquery.themepunch.tools.min.js)
08:58:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d121eca-96ef23ded25d7ea5;gz%22	https://designarc.biz/demos/cake/theme/TweenLite.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/TweenLite.js	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/js/jquery.themepunch.tools.min.js)
08:58:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d121eca-96ef23ded25d7ea5;gz%22	https://designarc.biz/demos/cake/theme/cake-html/Version/	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/Version/index.html	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/js/jquery.themepunch.tools.min.js)
08:58:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d121eca-96ef23ded25d7ea5;gz%22	https://designarc.biz/demos/cake/theme/cake-html/themepunch.revolution.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/themepunch.revolution.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/js/jquery.themepunch.revolution.min.js)
08:58:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d121eca-96ef23ded25d7ea5;gz%22	https://designarc.biz/demos/cake/theme/cake-html/jquery.themepunch.revolution.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/jquery.themepunch.revolution.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/js/jquery.themepunch.revolution.min.js)
08:58:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d121eca-96ef23ded25d7ea5;gz%22	https://designarc.biz/demos/cake/theme/cake-html/jquery.themepunch.revolution.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/jquery.themepunch.revolution.js	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/js/jquery.themepunch.revolution.min.js)
08:59:08	176/176	---M--	504	error ('Gateway%20Time-out')	text/html	date:Sat,%2028%20Oct%202023%2003:28:50%20GMT	https://secure-a.vimeocdn.com/js/froogaloop2.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/secure-a.vimeocdn.com/js/froogaloop2.min.d1.delayed	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/js/extensions/revolution.extension.video.min.js)
08:59:10	45796/45796	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b2e4-6400a34d-9d1db82b593df07c;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/stroke-icon/fonts/Stroke-Gap-Icons.eot	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/stroke-icon/fonts/Stroke-Gap-Icons.eot	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/stroke-icon/style.css)
08:59:11	8166/8166	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:28:53%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_444444_256x240.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_444444_256x240.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.css)
08:59:12	8229/8229	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:28:53%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_555555_256x240.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_555555_256x240.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.css)
08:59:13	7845/7845	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:28:54%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_ffffff_256x240.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_ffffff_256x240.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.css)
08:59:14	4447/4447	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:28:55%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_777620_256x240.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_777620_256x240.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.css)
08:59:14	4448/4448	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:28:56%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_cc0000_256x240.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_cc0000_256x240.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.css)
08:59:15	8239/8239	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:28:57%20GMT	https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_777777_256x240.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/images/ui-icons_777777_256x240.png	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.css)
08:59:15	0/-1	---M--	504	error ('')			https://secure-a.vimeocdn.com/js/froogaloop2.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/secure-a.vimeocdn.com/js/froogaloop2.min.html	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/js/extensions/revolution.extension.video.min.js)
08:59:15	0/-1	---M--	504	error ('')			https://secure-a.vimeocdn.com/js/froogaloop2.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/secure-a.vimeocdn.com/js/froogaloop2.min.html	(from https://designarc.biz/demos/cake/theme/cake-html/vendors/revolution/js/extensions/revolution.extension.video.min.js)
